"GEO_ID","NAME","B28011_001E","B28011_001M","B28011_001MA","B28011_001EA","B28011_002E","B28011_002M","B28011_002MA","B28011_002EA","B28011_003E","B28011_003EA","B28011_003M","B28011_003MA","B28011_004E","B28011_004EA","B28011_004M","B28011_004MA","B28011_005E","B28011_005M","B28011_005MA","B28011_005EA","B28011_006E","B28011_006M","B28011_006MA","B28011_006EA","B28011_007E","B28011_007EA","B28011_007M","B28011_007MA","B28011_008E","B28011_008EA","B28011_008M","B28011_008MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Annotation of Margin of Error!!Total!!With an Internet subscription","Annotation of Estimate!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Estimate!!Total!!With an Internet subscription!!Dial-up alone","Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Other service","Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Estimate!!Total!!With an Internet subscription!!Other service","Estimate!!Total!!Internet access without a subscription","Annotation of Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Annotation of Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Annotation of Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access","Annotation of Margin of Error!!Total!!No Internet access",
"1500000US060750101001","Block Group 1, Census Tract 101, San Francisco County, California","536","91","null","null","492","93","null","null","0","null","12","null","480","null","92","null","15","24","null","null","0","12","null","null","0","null","12","null","44","null","44","null",
"1500000US060750101002","Block Group 2, Census Tract 101, San Francisco County, California","1499","133","null","null","1124","149","null","null","0","null","12","null","1048","null","146","null","0","12","null","null","13","21","null","null","24","null","37","null","351","null","124","null",
"1500000US060750102001","Block Group 1, Census Tract 102, San Francisco County, California","798","161","null","null","756","157","null","null","0","null","12","null","718","null","160","null","7","13","null","null","0","12","null","null","42","null","67","null","0","null","12","null",
"1500000US060750102002","Block Group 2, Census Tract 102, San Francisco County, California","1125","139","null","null","971","134","null","null","0","null","12","null","891","null","139","null","19","29","null","null","0","12","null","null","76","null","75","null","78","null","66","null",
"1500000US060750102003","Block Group 3, Census Tract 102, San Francisco County, California","581","158","null","null","480","134","null","null","0","null","12","null","470","null","134","null","17","20","null","null","0","12","null","null","70","null","97","null","31","null","33","null",
"1500000US060750103001","Block Group 1, Census Tract 103, San Francisco County, California","926","151","null","null","867","156","null","null","0","null","12","null","832","null","161","null","37","43","null","null","0","12","null","null","9","null","14","null","50","null","44","null",
"1500000US060750103002","Block Group 2, Census Tract 103, San Francisco County, California","453","93","null","null","402","91","null","null","0","null","12","null","389","null","92","null","30","33","null","null","0","12","null","null","36","null","40","null","15","null","24","null",
"1500000US060750103003","Block Group 3, Census Tract 103, San Francisco County, California","643","130","null","null","507","113","null","null","0","null","12","null","482","null","116","null","23","28","null","null","0","12","null","null","0","null","12","null","136","null","98","null",
"1500000US060750104001","Block Group 1, Census Tract 104, San Francisco County, California","150","66","null","null","116","65","null","null","0","null","12","null","112","null","65","null","0","12","null","null","0","12","null","null","0","null","12","null","34","null","39","null",
"1500000US060750104002","Block Group 2, Census Tract 104, San Francisco County, California","907","160","null","null","809","164","null","null","16","null","26","null","758","null","162","null","0","12","null","null","0","12","null","null","0","null","12","null","98","null","57","null",
"1500000US060750104003","Block Group 3, Census Tract 104, San Francisco County, California","892","158","null","null","860","163","null","null","0","null","12","null","737","null","159","null","43","54","null","null","0","12","null","null","15","null","24","null","17","null","26","null",
"1500000US060750104004","Block Group 4, Census Tract 104, San Francisco County, California","474","147","null","null","377","148","null","null","0","null","12","null","343","null","148","null","25","22","null","null","0","12","null","null","45","null","44","null","52","null","48","null",
"1500000US060750105001","Block Group 1, Census Tract 105, San Francisco County, California","432","101","null","null","344","73","null","null","0","null","12","null","278","null","73","null","12","18","null","null","0","12","null","null","10","null","16","null","78","null","76","null",
"1500000US060750105002","Block Group 2, Census Tract 105, San Francisco County, California","1145","120","null","null","1028","130","null","null","0","null","12","null","957","null","128","null","23","24","null","null","0","12","null","null","41","null","42","null","76","null","46","null",
"1500000US060750106001","Block Group 1, Census Tract 106, San Francisco County, California","634","111","null","null","536","95","null","null","0","null","12","null","521","null","94","null","17","19","null","null","8","13","null","null","18","null","18","null","80","null","57","null",
"1500000US060750106002","Block Group 2, Census Tract 106, San Francisco County, California","585","110","null","null","325","86","null","null","0","null","12","null","305","null","86","null","6","12","null","null","0","12","null","null","33","null","38","null","227","null","89","null",
"1500000US060750106003","Block Group 3, Census Tract 106, San Francisco County, California","611","108","null","null","307","72","null","null","0","null","12","null","285","null","73","null","6","9","null","null","0","12","null","null","24","null","23","null","280","null","101","null",
"1500000US060750107001","Block Group 1, Census Tract 107, San Francisco County, California","427","103","null","null","400","105","null","null","0","null","12","null","400","null","105","null","0","12","null","null","0","12","null","null","0","null","12","null","27","null","31","null",
"1500000US060750107002","Block Group 2, Census Tract 107, San Francisco County, California","586","131","null","null","327","97","null","null","0","null","12","null","262","null","95","null","47","42","null","null","0","12","null","null","16","null","26","null","243","null","107","null",
"1500000US060750107003","Block Group 3, Census Tract 107, San Francisco County, California","821","147","null","null","458","116","null","null","0","null","12","null","390","null","108","null","15","24","null","null","0","12","null","null","18","null","28","null","345","null","140","null",
"1500000US060750107004","Block Group 4, Census Tract 107, San Francisco County, California","582","132","null","null","280","123","null","null","0","null","12","null","271","null","122","null","0","12","null","null","0","12","null","null","0","null","12","null","302","null","103","null",
"1500000US060750108001","Block Group 1, Census Tract 108, San Francisco County, California","585","129","null","null","529","130","null","null","0","null","12","null","459","null","127","null","87","92","null","null","0","12","null","null","0","null","12","null","56","null","54","null",
"1500000US060750108002","Block Group 2, Census Tract 108, San Francisco County, California","799","166","null","null","587","145","null","null","0","null","12","null","587","null","145","null","0","12","null","null","0","12","null","null","51","null","49","null","161","null","110","null",
"1500000US060750108003","Block Group 3, Census Tract 108, San Francisco County, California","1163","179","null","null","1072","181","null","null","0","null","12","null","931","null","171","null","31","34","null","null","26","34","null","null","0","null","12","null","91","null","59","null",
"1500000US060750109001","Block Group 1, Census Tract 109, San Francisco County, California","504","106","null","null","401","103","null","null","0","null","12","null","387","null","102","null","19","30","null","null","0","12","null","null","21","null","34","null","82","null","69","null",
"1500000US060750109002","Block Group 2, Census Tract 109, San Francisco County, California","1171","123","null","null","1053","141","null","null","21","null","33","null","996","null","148","null","21","39","null","null","17","26","null","null","14","null","23","null","104","null","92","null",
"1500000US060750109003","Block Group 3, Census Tract 109, San Francisco County, California","997","165","null","null","763","132","null","null","0","null","12","null","691","null","141","null","20","32","null","null","18","31","null","null","52","null","74","null","182","null","122","null",
"1500000US060750110001","Block Group 1, Census Tract 110, San Francisco County, California","363","105","null","null","319","112","null","null","0","null","12","null","295","null","108","null","0","12","null","null","0","12","null","null","0","null","12","null","44","null","57","null",
"1500000US060750110002","Block Group 2, Census Tract 110, San Francisco County, California","1076","182","null","null","932","168","null","null","0","null","12","null","855","null","155","null","41","50","null","null","19","31","null","null","41","null","61","null","103","null","114","null",
"1500000US060750110003","Block Group 3, Census Tract 110, San Francisco County, California","1080","158","null","null","786","148","null","null","0","null","12","null","691","null","158","null","84","81","null","null","0","12","null","null","38","null","61","null","256","null","113","null",
"1500000US060750111001","Block Group 1, Census Tract 111, San Francisco County, California","1058","177","null","null","977","179","null","null","0","null","12","null","875","null","177","null","38","43","null","null","42","38","null","null","33","null","42","null","48","null","76","null",
"1500000US060750111002","Block Group 2, Census Tract 111, San Francisco County, California","1203","165","null","null","975","138","null","null","13","null","21","null","859","null","136","null","68","50","null","null","0","12","null","null","27","null","33","null","201","null","143","null",
"1500000US060750111003","Block Group 3, Census Tract 111, San Francisco County, California","805","181","null","null","473","129","null","null","0","null","12","null","463","null","131","null","34","41","null","null","0","12","null","null","15","null","23","null","317","null","168","null",
"1500000US060750112001","Block Group 1, Census Tract 112, San Francisco County, California","868","107","null","null","654","103","null","null","0","null","12","null","626","null","106","null","21","23","null","null","8","13","null","null","12","null","18","null","202","null","74","null",
"1500000US060750112002","Block Group 2, Census Tract 112, San Francisco County, California","731","100","null","null","655","100","null","null","0","null","12","null","636","null","98","null","19","21","null","null","0","12","null","null","36","null","23","null","40","null","50","null",
"1500000US060750112003","Block Group 3, Census Tract 112, San Francisco County, California","321","78","null","null","251","59","null","null","28","null","44","null","199","null","54","null","0","12","null","null","0","12","null","null","35","null","44","null","35","null","45","null",
"1500000US060750113001","Block Group 1, Census Tract 113, San Francisco County, California","592","89","null","null","388","76","null","null","0","null","12","null","350","null","73","null","0","12","null","null","12","20","null","null","9","null","15","null","195","null","83","null",
"1500000US060750113002","Block Group 2, Census Tract 113, San Francisco County, California","932","127","null","null","465","108","null","null","11","null","19","null","413","null","106","null","10","16","null","null","0","12","null","null","52","null","63","null","415","null","111","null",
"1500000US060750117001","Block Group 1, Census Tract 117, San Francisco County, California","472","81","null","null","331","66","null","null","0","null","12","null","277","null","70","null","16","18","null","null","9","14","null","null","5","null","8","null","136","null","45","null",
"1500000US060750117002","Block Group 2, Census Tract 117, San Francisco County, California","549","110","null","null","324","78","null","null","0","null","12","null","273","null","83","null","37","38","null","null","0","12","null","null","74","null","53","null","151","null","71","null",
"1500000US060750118001","Block Group 1, Census Tract 118, San Francisco County, California","713","54","null","null","427","65","null","null","7","null","10","null","315","null","67","null","19","14","null","null","6","9","null","null","6","null","9","null","280","null","63","null",
"1500000US060750119011","Block Group 1, Census Tract 119.01, San Francisco County, California","696","108","null","null","619","107","null","null","0","null","12","null","576","null","108","null","42","24","null","null","0","12","null","null","0","null","12","null","77","null","69","null",
"1500000US060750119012","Block Group 2, Census Tract 119.01, San Francisco County, California","819","102","null","null","715","101","null","null","0","null","12","null","655","null","97","null","9","14","null","null","6","9","null","null","17","null","18","null","87","null","50","null",
"1500000US060750119021","Block Group 1, Census Tract 119.02, San Francisco County, California","1379","92","null","null","1185","100","null","null","12","null","20","null","1109","null","109","null","5","9","null","null","9","13","null","null","13","null","20","null","181","null","73","null",
"1500000US060750119022","Block Group 2, Census Tract 119.02, San Francisco County, California","380","84","null","null","334","83","null","null","9","null","13","null","309","null","83","null","8","14","null","null","0","12","null","null","0","null","12","null","46","null","47","null",
"1500000US060750120001","Block Group 1, Census Tract 120, San Francisco County, California","1192","184","null","null","827","171","null","null","13","null","20","null","665","null","153","null","46","32","null","null","0","12","null","null","152","null","116","null","213","null","113","null",
"1500000US060750120002","Block Group 2, Census Tract 120, San Francisco County, California","1273","191","null","null","1040","209","null","null","0","null","12","null","978","null","205","null","0","12","null","null","0","12","null","null","0","null","12","null","233","null","133","null",
"1500000US060750121001","Block Group 1, Census Tract 121, San Francisco County, California","1457","152","null","null","1342","159","null","null","0","null","12","null","1296","null","167","null","79","100","null","null","51","48","null","null","0","null","12","null","115","null","60","null",
"1500000US060750121002","Block Group 2, Census Tract 121, San Francisco County, California","682","114","null","null","549","97","null","null","0","null","12","null","520","null","100","null","11","17","null","null","0","12","null","null","104","null","80","null","29","null","33","null",
"1500000US060750122011","Block Group 1, Census Tract 122.01, San Francisco County, California","1705","224","null","null","1403","207","null","null","0","null","12","null","1303","null","203","null","109","147","null","null","14","22","null","null","13","null","21","null","289","null","111","null",
"1500000US060750122012","Block Group 2, Census Tract 122.01, San Francisco County, California","1164","227","null","null","798","197","null","null","19","null","29","null","623","null","180","null","63","41","null","null","0","12","null","null","31","null","36","null","335","null","159","null",
"1500000US060750122021","Block Group 1, Census Tract 122.02, San Francisco County, California","1642","85","null","null","1127","121","null","null","0","null","12","null","1023","null","142","null","0","12","null","null","19","20","null","null","114","null","77","null","401","null","122","null",
"1500000US060750123011","Block Group 1, Census Tract 123.01, San Francisco County, California","759","135","null","null","339","117","null","null","9","null","15","null","233","null","93","null","33","31","null","null","11","16","null","null","48","null","47","null","372","null","117","null",
"1500000US060750123012","Block Group 2, Census Tract 123.01, San Francisco County, California","548","107","null","null","334","81","null","null","0","null","12","null","272","null","81","null","4","11","null","null","9","15","null","null","10","null","16","null","204","null","99","null",
"1500000US060750123021","Block Group 1, Census Tract 123.02, San Francisco County, California","971","99","null","null","737","87","null","null","0","null","12","null","675","null","91","null","40","32","null","null","9","14","null","null","76","null","49","null","158","null","74","null",
"1500000US060750123022","Block Group 2, Census Tract 123.02, San Francisco County, California","925","124","null","null","631","123","null","null","0","null","12","null","584","null","126","null","9","14","null","null","33","37","null","null","88","null","48","null","206","null","76","null",
"1500000US060750124011","Block Group 1, Census Tract 124.01, San Francisco County, California","1162","184","null","null","745","168","null","null","0","null","12","null","706","null","183","null","47","45","null","null","0","12","null","null","0","null","12","null","417","null","129","null",
"1500000US060750124012","Block Group 2, Census Tract 124.01, San Francisco County, California","1563","219","null","null","947","205","null","null","0","null","12","null","786","null","207","null","6","26","null","null","39","64","null","null","201","null","152","null","415","null","158","null",
"1500000US060750124021","Block Group 1, Census Tract 124.02, San Francisco County, California","618","134","null","null","389","144","null","null","0","null","12","null","293","null","120","null","0","12","null","null","0","12","null","null","15","null","23","null","214","null","109","null",
"1500000US060750124022","Block Group 2, Census Tract 124.02, San Francisco County, California","701","118","null","null","610","113","null","null","0","null","12","null","545","null","112","null","17","28","null","null","0","12","null","null","10","null","16","null","81","null","57","null",
"1500000US060750124023","Block Group 3, Census Tract 124.02, San Francisco County, California","1153","165","null","null","749","141","null","null","15","null","24","null","563","null","125","null","25","23","null","null","35","47","null","null","186","null","125","null","218","null","104","null",
"1500000US060750125011","Block Group 1, Census Tract 125.01, San Francisco County, California","1335","182","null","null","933","201","null","null","0","null","12","null","700","null","195","null","69","74","null","null","19","37","null","null","112","null","91","null","290","null","138","null",
"1500000US060750125012","Block Group 2, Census Tract 125.01, San Francisco County, California","875","163","null","null","335","105","null","null","0","null","12","null","258","null","95","null","0","12","null","null","46","74","null","null","30","null","38","null","510","null","145","null",
"1500000US060750125021","Block Group 1, Census Tract 125.02, San Francisco County, California","1238","169","null","null","415","145","null","null","0","null","12","null","328","null","136","null","64","61","null","null","15","23","null","null","186","null","143","null","637","null","169","null",
"1500000US060750125022","Block Group 2, Census Tract 125.02, San Francisco County, California","1008","164","null","null","356","144","null","null","0","null","12","null","220","null","114","null","35","53","null","null","0","12","null","null","83","null","71","null","569","null","163","null",
"1500000US060750126011","Block Group 1, Census Tract 126.01, San Francisco County, California","1569","96","null","null","1469","113","null","null","0","null","12","null","1374","null","116","null","28","21","null","null","8","14","null","null","21","null","29","null","79","null","43","null",
"1500000US060750126021","Block Group 1, Census Tract 126.02, San Francisco County, California","811","100","null","null","804","100","null","null","12","null","19","null","764","null","100","null","38","34","null","null","9","15","null","null","0","null","12","null","7","null","12","null",
"1500000US060750126022","Block Group 2, Census Tract 126.02, San Francisco County, California","791","102","null","null","694","110","null","null","13","null","18","null","668","null","112","null","0","12","null","null","0","12","null","null","0","null","12","null","97","null","61","null",
"1500000US060750127001","Block Group 1, Census Tract 127, San Francisco County, California","905","165","null","null","819","168","null","null","0","null","12","null","769","null","164","null","18","30","null","null","18","29","null","null","43","null","43","null","43","null","49","null",
"1500000US060750127002","Block Group 2, Census Tract 127, San Francisco County, California","726","131","null","null","726","131","null","null","0","null","12","null","687","null","141","null","33","38","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750127003","Block Group 3, Census Tract 127, San Francisco County, California","465","105","null","null","377","89","null","null","0","null","12","null","312","null","81","null","24","37","null","null","0","12","null","null","17","null","28","null","71","null","90","null",
"1500000US060750128001","Block Group 1, Census Tract 128, San Francisco County, California","966","109","null","null","922","110","null","null","0","null","12","null","857","null","119","null","18","28","null","null","17","28","null","null","0","null","12","null","44","null","42","null",
"1500000US060750128002","Block Group 2, Census Tract 128, San Francisco County, California","343","86","null","null","312","84","null","null","0","null","12","null","277","null","77","null","0","12","null","null","0","12","null","null","17","null","26","null","14","null","23","null",
"1500000US060750128003","Block Group 3, Census Tract 128, San Francisco County, California","633","120","null","null","552","128","null","null","0","null","12","null","526","null","135","null","0","12","null","null","0","12","null","null","16","null","25","null","65","null","56","null",
"1500000US060750128004","Block Group 4, Census Tract 128, San Francisco County, California","391","95","null","null","310","90","null","null","0","null","12","null","295","null","85","null","0","12","null","null","15","24","null","null","0","null","12","null","81","null","79","null",
"1500000US060750129011","Block Group 1, Census Tract 129.01, San Francisco County, California","722","91","null","null","687","89","null","null","0","null","12","null","647","null","93","null","0","12","null","null","0","12","null","null","11","null","17","null","24","null","25","null",
"1500000US060750129012","Block Group 2, Census Tract 129.01, San Francisco County, California","827","85","null","null","738","86","null","null","0","null","12","null","707","null","90","null","12","19","null","null","0","12","null","null","12","null","18","null","77","null","51","null",
"1500000US060750129021","Block Group 1, Census Tract 129.02, San Francisco County, California","735","149","null","null","671","153","null","null","0","null","12","null","627","null","153","null","16","25","null","null","0","12","null","null","17","null","26","null","47","null","36","null",
"1500000US060750129022","Block Group 2, Census Tract 129.02, San Francisco County, California","702","138","null","null","616","135","null","null","0","null","12","null","556","null","148","null","27","30","null","null","0","12","null","null","37","null","41","null","49","null","42","null",
"1500000US060750129023","Block Group 3, Census Tract 129.02, San Francisco County, California","585","118","null","null","527","109","null","null","0","null","12","null","511","null","108","null","0","12","null","null","0","12","null","null","0","null","12","null","58","null","69","null",
"1500000US060750130001","Block Group 1, Census Tract 130, San Francisco County, California","806","149","null","null","772","147","null","null","0","null","12","null","753","null","152","null","20","30","null","null","0","12","null","null","14","null","21","null","20","null","32","null",
"1500000US060750130002","Block Group 2, Census Tract 130, San Francisco County, California","404","90","null","null","376","85","null","null","0","null","12","null","376","null","85","null","0","12","null","null","0","12","null","null","0","null","12","null","28","null","33","null",
"1500000US060750130003","Block Group 3, Census Tract 130, San Francisco County, California","691","134","null","null","655","143","null","null","0","null","12","null","620","null","143","null","80","105","null","null","0","12","null","null","0","null","12","null","36","null","42","null",
"1500000US060750130004","Block Group 4, Census Tract 130, San Francisco County, California","718","132","null","null","667","132","null","null","0","null","12","null","654","null","133","null","21","35","null","null","0","12","null","null","17","null","28","null","34","null","37","null",
"1500000US060750131011","Block Group 1, Census Tract 131.01, San Francisco County, California","999","164","null","null","964","168","null","null","0","null","12","null","794","null","161","null","60","52","null","null","45","72","null","null","15","null","24","null","20","null","32","null",
"1500000US060750131012","Block Group 2, Census Tract 131.01, San Francisco County, California","1406","163","null","null","1278","176","null","null","0","null","12","null","1186","null","186","null","0","12","null","null","33","39","null","null","73","null","87","null","55","null","53","null",
"1500000US060750131021","Block Group 1, Census Tract 131.02, San Francisco County, California","862","101","null","null","791","111","null","null","0","null","12","null","783","null","111","null","22","25","null","null","10","15","null","null","27","null","32","null","44","null","31","null",
"1500000US060750131022","Block Group 2, Census Tract 131.02, San Francisco County, California","710","102","null","null","668","107","null","null","0","null","12","null","645","null","106","null","15","17","null","null","10","16","null","null","25","null","27","null","17","null","19","null",
"1500000US060750132001","Block Group 1, Census Tract 132, San Francisco County, California","1247","161","null","null","1213","156","null","null","20","null","31","null","1132","null","155","null","27","32","null","null","0","12","null","null","16","null","23","null","18","null","29","null",
"1500000US060750132002","Block Group 2, Census Tract 132, San Francisco County, California","322","77","null","null","289","74","null","null","0","null","12","null","289","null","74","null","0","12","null","null","0","12","null","null","0","null","12","null","33","null","38","null",
"1500000US060750132003","Block Group 3, Census Tract 132, San Francisco County, California","670","118","null","null","640","127","null","null","0","null","12","null","598","null","136","null","0","12","null","null","21","35","null","null","0","null","12","null","30","null","32","null",
"1500000US060750133001","Block Group 1, Census Tract 133, San Francisco County, California","258","59","null","null","222","52","null","null","0","null","12","null","200","null","52","null","16","18","null","null","12","19","null","null","9","null","13","null","27","null","43","null",
"1500000US060750133002","Block Group 2, Census Tract 133, San Francisco County, California","532","79","null","null","524","80","null","null","0","null","12","null","508","null","81","null","0","12","null","null","10","16","null","null","0","null","12","null","8","null","13","null",
"1500000US060750133003","Block Group 3, Census Tract 133, San Francisco County, California","567","87","null","null","431","76","null","null","27","null","42","null","361","null","70","null","25","22","null","null","10","16","null","null","20","null","20","null","116","null","76","null",
"1500000US060750133004","Block Group 4, Census Tract 133, San Francisco County, California","239","50","null","null","231","50","null","null","0","null","12","null","213","null","50","null","0","12","null","null","0","12","null","null","0","null","12","null","8","null","14","null",
"1500000US060750133005","Block Group 5, Census Tract 133, San Francisco County, California","363","61","null","null","347","65","null","null","0","null","12","null","333","null","65","null","6","10","null","null","0","12","null","null","8","null","13","null","8","null","13","null",
"1500000US060750134001","Block Group 1, Census Tract 134, San Francisco County, California","528","120","null","null","450","121","null","null","0","null","12","null","450","null","121","null","27","32","null","null","0","12","null","null","78","null","78","null","0","null","12","null",
"1500000US060750134002","Block Group 2, Census Tract 134, San Francisco County, California","847","135","null","null","744","140","null","null","0","null","12","null","716","null","137","null","73","81","null","null","0","12","null","null","0","null","12","null","103","null","94","null",
"1500000US060750134003","Block Group 3, Census Tract 134, San Francisco County, California","617","111","null","null","558","104","null","null","0","null","12","null","544","null","105","null","33","44","null","null","14","22","null","null","59","null","62","null","0","null","12","null",
"1500000US060750135001","Block Group 1, Census Tract 135, San Francisco County, California","744","99","null","null","718","97","null","null","0","null","12","null","688","null","102","null","37","28","null","null","15","17","null","null","17","null","18","null","9","null","14","null",
"1500000US060750135002","Block Group 2, Census Tract 135, San Francisco County, California","849","102","null","null","725","96","null","null","0","null","12","null","684","null","91","null","34","26","null","null","0","12","null","null","0","null","12","null","124","null","70","null",
"1500000US060750151001","Block Group 1, Census Tract 151, San Francisco County, California","970","107","null","null","754","111","null","null","9","null","14","null","699","null","104","null","12","18","null","null","0","12","null","null","64","null","41","null","152","null","68","null",
"1500000US060750151002","Block Group 2, Census Tract 151, San Francisco County, California","608","107","null","null","517","93","null","null","0","null","12","null","493","null","96","null","34","32","null","null","0","12","null","null","42","null","43","null","49","null","38","null",
"1500000US060750152001","Block Group 1, Census Tract 152, San Francisco County, California","1204","165","null","null","859","165","null","null","0","null","12","null","786","null","170","null","47","45","null","null","0","12","null","null","46","null","73","null","299","null","137","null",
"1500000US060750152002","Block Group 2, Census Tract 152, San Francisco County, California","721","155","null","null","691","162","null","null","0","null","12","null","631","null","152","null","20","32","null","null","40","64","null","null","17","null","27","null","13","null","21","null",
"1500000US060750152003","Block Group 3, Census Tract 152, San Francisco County, California","477","120","null","null","420","113","null","null","0","null","12","null","401","null","110","null","0","12","null","null","0","12","null","null","24","null","38","null","33","null","39","null",
"1500000US060750153001","Block Group 1, Census Tract 153, San Francisco County, California","423","59","null","null","423","59","null","null","0","null","12","null","412","null","59","null","4","7","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750153002","Block Group 2, Census Tract 153, San Francisco County, California","529","71","null","null","482","72","null","null","0","null","12","null","430","null","73","null","30","22","null","null","6","10","null","null","11","null","12","null","36","null","35","null",
"1500000US060750154001","Block Group 1, Census Tract 154, San Francisco County, California","429","147","null","null","368","138","null","null","0","null","12","null","352","null","137","null","0","12","null","null","0","12","null","null","50","null","78","null","11","null","19","null",
"1500000US060750154002","Block Group 2, Census Tract 154, San Francisco County, California","738","139","null","null","706","136","null","null","0","null","12","null","635","null","136","null","22","35","null","null","10","17","null","null","0","null","12","null","32","null","52","null",
"1500000US060750154003","Block Group 3, Census Tract 154, San Francisco County, California","746","159","null","null","653","152","null","null","18","null","29","null","600","null","151","null","0","12","null","null","0","12","null","null","0","null","12","null","93","null","83","null",
"1500000US060750154004","Block Group 4, Census Tract 154, San Francisco County, California","441","95","null","null","409","89","null","null","0","null","12","null","409","null","89","null","0","12","null","null","0","12","null","null","0","null","12","null","32","null","35","null",
"1500000US060750154005","Block Group 5, Census Tract 154, San Francisco County, California","577","128","null","null","559","127","null","null","0","null","12","null","501","null","122","null","8","19","null","null","0","12","null","null","18","null","28","null","0","null","12","null",
"1500000US060750155001","Block Group 1, Census Tract 155, San Francisco County, California","1178","175","null","null","722","159","null","null","0","null","12","null","630","null","148","null","0","12","null","null","16","26","null","null","38","null","59","null","418","null","157","null",
"1500000US060750155002","Block Group 2, Census Tract 155, San Francisco County, California","842","200","null","null","455","145","null","null","0","null","12","null","434","null","147","null","0","12","null","null","0","12","null","null","0","null","12","null","387","null","150","null",
"1500000US060750155003","Block Group 3, Census Tract 155, San Francisco County, California","362","125","null","null","254","122","null","null","0","null","12","null","231","null","117","null","0","12","null","null","0","12","null","null","27","null","34","null","81","null","87","null",
"1500000US060750156001","Block Group 1, Census Tract 156, San Francisco County, California","328","68","null","null","296","73","null","null","0","null","12","null","296","null","73","null","0","12","null","null","0","12","null","null","0","null","12","null","32","null","30","null",
"1500000US060750156002","Block Group 2, Census Tract 156, San Francisco County, California","578","97","null","null","513","95","null","null","0","null","12","null","492","null","94","null","0","12","null","null","0","12","null","null","21","null","32","null","44","null","37","null",
"1500000US060750156003","Block Group 3, Census Tract 156, San Francisco County, California","539","82","null","null","450","80","null","null","0","null","12","null","450","null","80","null","0","12","null","null","0","12","null","null","7","null","11","null","82","null","53","null",
"1500000US060750157001","Block Group 1, Census Tract 157, San Francisco County, California","635","122","null","null","593","132","null","null","0","null","12","null","536","null","136","null","25","39","null","null","12","19","null","null","19","null","32","null","23","null","35","null",
"1500000US060750157002","Block Group 2, Census Tract 157, San Francisco County, California","852","132","null","null","797","135","null","null","0","null","12","null","759","null","134","null","0","12","null","null","14","23","null","null","0","null","12","null","55","null","51","null",
"1500000US060750157003","Block Group 3, Census Tract 157, San Francisco County, California","864","144","null","null","691","154","null","null","39","null","61","null","605","null","129","null","28","39","null","null","0","12","null","null","0","null","12","null","173","null","129","null",
"1500000US060750157004","Block Group 4, Census Tract 157, San Francisco County, California","401","134","null","null","401","134","null","null","0","null","12","null","366","null","137","null","21","34","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750158011","Block Group 1, Census Tract 158.01, San Francisco County, California","207","56","null","null","171","55","null","null","0","null","12","null","171","null","55","null","0","12","null","null","0","12","null","null","0","null","12","null","36","null","25","null",
"1500000US060750158012","Block Group 2, Census Tract 158.01, San Francisco County, California","1029","107","null","null","765","145","null","null","0","null","12","null","724","null","140","null","11","17","null","null","0","12","null","null","75","null","67","null","189","null","91","null",
"1500000US060750158013","Block Group 3, Census Tract 158.01, San Francisco County, California","530","92","null","null","376","78","null","null","9","null","14","null","356","null","77","null","10","15","null","null","11","17","null","null","9","null","14","null","145","null","66","null",
"1500000US060750158021","Block Group 1, Census Tract 158.02, San Francisco County, California","823","106","null","null","740","115","null","null","0","null","12","null","707","null","113","null","13","14","null","null","15","18","null","null","0","null","12","null","83","null","59","null",
"1500000US060750158022","Block Group 2, Census Tract 158.02, San Francisco County, California","760","102","null","null","661","110","null","null","0","null","12","null","623","null","109","null","45","44","null","null","9","14","null","null","29","null","36","null","70","null","44","null",
